 0,702,03,18072011,101112,  640,     2029,92, 2,QCRC100361 ,24B ,02I,011551,23, 1,    60.72,#########,2,0,00,NA,NR,NA,0,NA,60.722935,         ,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1.0000,NR,####################
 0,702,03,18072011,100552,  640,     2029,92, 2,QCRC100361 ,30A ,0R6,007153,21, 1,    30.90,#########,2,0,09,NA,NR,NA,0,NA,30.896446,         ,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1.0000,NR,####################
 0,702,03,18072011,100808,  640,     2029,92, 2,QCRC100361 ,44A ,2EO,011206,1E, 1,     3.31,#########,2,0,04,NA,NR,NA,0,NA,127.89962,         ,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1.0000,NR,####################
 0,702,03,18072011,100640,  640,     2029,92, 2,QCRC100361 ,32A ,2N6,010027,20, 1,    71.73,#########,2,0,09,NA,NR,NA,0,NA,71.730278,         ,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1.0000,NR,####################
 0,702,03,18072011,095459,  640,     2029,92, 2,QCRC100361 ,03E ,342,011073,##, 1,    58.79,#########,2,0,05,NA,NR,NA,0,NA,0.6650192,M        ,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1.0000,NR,####################
 0,702,03,18072011,101136,  640,     2029,92, 2,QCRC100361 ,DLDL,842,360808,1C, 1,     1.76,#########,2,0,04,NA,NR,NA,0,NA,1.7585676,         ,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1.0000,NR,####################
 0,702,03,18072011,100600,  640,     2029,92, 2,QCRC100361 ,06A ,9TN,006042,1F, 1,     3.85,#########,2,0,04,NA,NR,NA,0,NA,69.449203,         ,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1.0000,NR,####################
 0,702,03,18072011,100832,  640,     2029,92, 2,QCRC100361 ,42B ,3VM,101001,1D, 1,     1.09,#########,2,0,04,NA,NR,NA,0,NA,96.455391,         ,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1.0000,NR,####################
 0,702,03,18072011,101200,  640,     2029,92, 2,QCRC100361 ,UHDL,745,364669,1B, 1,     1.03,#########,2,0,04,NA,NR,NA,0,NA,1.0260572,         ,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1.0000,NR,####################
 0,702,03,18072011,101152,  640,     2029,92, 2,QCRC100361 ,WHDL,ABC,14K0  ,1A, 1,     0.83,#########,2,0,04,NA,NR,NA,0,NA,0.8288426,         ,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1.0000,NR,####################

