INGRES TERMINAL MONITOR Copyright 2010 Ingres Corporation
Ingres Microsoft Windows Version II 10.0.0 (int.w32/132) login
Wed Mar 05 17:24:24 2014
Enter \g to execute commands, "help help\g" for help, \q to quit

continue
* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * Executing . . .


+-------------+------+-------------+-------------+------+-------------------------+-------------+-------------+------+--------------------------------+-------------+-------------+-------------------------+------+------+-------------+-------------+------------------------+-------------+------+--------------------------------+-------------+------+-------------------------+-------------+-------------+------------------------+-------------+------+--------------------------------+-------------+------+-------------------------+-------------+-------------+--------------------------------+-------------+------+-------------+-------------------------+------+-------------+-------------+-------------+------+------+-------------------------+-------------------------+------+------+-------------+-------------+-----------+
|retrieval_cid|sectio|box_id       |rj_box_cid   |status|time_stamp               |project_cid  |rj_box_cid   |positi|cryovial_barcode                |aliquot_type_|process_cid  |time_stamp               |status|slot_n|project_cid  |box_cid      |barcode                 |box_type_cid |box_ca|external_name                   |process_cid  |status|time_stamp               |project_cid  |box_cid      |barcode                 |box_type_cid |box_ca|external_name                   |process_cid  |status|time_stamp               |cryovial_id  |sample_id    |cryovial_barcode                |aliquot_type_|note_e|process_cid  |time_stamp               |status|record_id    |cryovial_id  |box_cid      |cryovi|tube_p|time_stamp               |removed                  |status|note_e|process_cid  |retrieval_cid|sample_volu|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    57|112155595                       |       -31781|      4147091|05/03/2014 15:33:43      |     0|     4|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305998|3305998                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305998  |     -1110993|     4|13/07/2012 07:18:07      |      3419871|      3316488|112155595                       |       -31781|     0|     -1100084|29/06/2012 14:36:17      |     0|      3388556|      3419871|      3305998|    50|    31|29/06/2012 14:36:17      |                         |     1|     0|     -1100084|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    58|112155595                       |       -31782|      4147091|05/03/2014 15:33:43      |     0|     0|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306008|3306008                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306008  |     -1110993|     4|13/07/2012 07:18:10      |      3419872|      3316489|112155595                       |       -31782|     0|     -1100084|29/06/2012 14:36:17      |     0|      3388553|      3419872|      3306008|    50|    31|29/06/2012 14:36:17      |                         |     1|     0|     -1100084|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    59|112155576                       |       -31781|      4147091|05/03/2014 15:33:43      |     0|     4|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305998|3305998                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305998  |     -1110993|     4|13/07/2012 07:18:07      |      3419875|      2920338|112155576                       |       -31781|     0|     -1100084|29/06/2012 14:36:17      |     0|      3388544|      3419875|      3305998|    50|    32|29/06/2012 14:36:17      |                         |     1|     0|     -1100084|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    60|112155576                       |       -31782|      4147091|05/03/2014 15:33:43      |     0|     0|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306008|3306008                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306008  |     -1110993|     4|13/07/2012 07:18:10      |      3419876|      2920339|112155576                       |       -31782|     0|     -1100084|29/06/2012 14:36:17      |     0|      3388541|      3419876|      3306008|    50|    32|29/06/2012 14:36:17      |                         |     1|     0|     -1100084|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    61|112155553                       |       -31781|      4147091|05/03/2014 15:33:43      |     0|     4|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305998|3305998                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305998  |     -1110993|     4|13/07/2012 07:18:07      |      3419879|      2870714|112155553                       |       -31781|     0|     -1100084|29/06/2012 14:36:17      |     0|      3388548|      3419879|      3305998|    50|    33|29/06/2012 14:36:17      |                         |     1|     0|     -1100084|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    62|112155553                       |       -31782|      4147091|05/03/2014 15:33:43      |     0|     0|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306008|3306008                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306008  |     -1110993|     4|13/07/2012 07:18:10      |      3419880|      2870715|112155553                       |       -31782|     0|     -1100084|29/06/2012 14:36:17      |     0|      3388545|      3419880|      3306008|    50|    33|29/06/2012 14:36:17      |                         |     1|     0|     -1100084|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    63|112155581                       |       -31781|      4147091|05/03/2014 15:33:43      |     0|     4|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305998|3305998                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305998  |     -1110993|     4|13/07/2012 07:18:07      |      3419891|      2920346|112155581                       |       -31781|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388581|      3419891|      3305998|    50|    34|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    64|112155581                       |       -31782|      4147091|05/03/2014 15:33:43      |     0|     0|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306008|3306008                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306008  |     -1110993|     4|13/07/2012 07:18:10      |      3419892|      2920347|112155581                       |       -31782|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388584|      3419892|      3306008|    50|    34|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    23|112155518                       |       -31781|      4147091|05/03/2014 15:33:54      |     0|     8|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305999|3305999                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305999  |     -1127715|     4|26/07/2012 06:34:21      |      3436738|      2935312|112155518                       |       -31781|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394605|      3436738|      3305999|    50|    34|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    24|112155518                       |       -31782|      4147091|05/03/2014 15:33:55      |     0|     0|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306009|3306009                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306009  |     -1127715|     4|26/07/2012 06:34:22      |      3436739|      2935313|112155518                       |       -31782|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394606|      3436739|      3306009|    50|    34|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    65|112155546                       |       -31781|      4147091|05/03/2014 15:33:43      |     0|     4|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305998|3305998                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305998  |     -1110993|     4|13/07/2012 07:18:07      |      3419895|      2874035|112155546                       |       -31781|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388585|      3419895|      3305998|    50|    35|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    66|112155546                       |       -31782|      4147091|05/03/2014 15:33:43      |     0|     0|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306008|3306008                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306008  |     -1110993|     4|13/07/2012 07:18:10      |      3419896|      2874036|112155546                       |       -31782|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388588|      3419896|      3306008|    50|    35|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    67|112155587                       |       -31781|      4147091|05/03/2014 15:33:44      |     0|     4|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305998|3305998                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305998  |     -1110993|     4|13/07/2012 07:18:07      |      3419899|      3265513|112155587                       |       -31781|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388573|      3419899|      3305998|    50|    36|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    68|112155587                       |       -31782|      4147091|05/03/2014 15:33:44      |     0|     0|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306008|3306008                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306008  |     -1110993|     4|13/07/2012 07:18:10      |      3419900|      3265514|112155587                       |       -31782|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388576|      3419900|      3306008|    50|    36|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    25|112155508                       |       -31781|      4147091|05/03/2014 15:33:55      |     0|     8|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305999|3305999                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305999  |     -1127715|     4|26/07/2012 06:34:21      |      3436746|      2925108|112155508                       |       -31781|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394625|      3436746|      3305999|    50|    36|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    26|112155508                       |       -31782|      4147091|05/03/2014 15:33:55      |     0|     0|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306009|3306009                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306009  |     -1127715|     4|26/07/2012 06:34:22      |      3436747|      2925109|112155508                       |       -31782|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394624|      3436747|      3306009|    50|    36|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    27|112155515                       |       -31781|      4147091|05/03/2014 15:33:55      |     0|     8|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305999|3305999                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305999  |     -1127715|     4|26/07/2012 06:34:21      |      3436750|      3280120|112155515                       |       -31781|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394629|      3436750|      3305999|    50|    37|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    28|112155515                       |       -31782|      4147091|05/03/2014 15:33:55      |     0|     0|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306009|3306009                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306009  |     -1127715|     4|26/07/2012 06:34:22      |      3436751|      3280121|112155515                       |       -31782|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394628|      3436751|      3306009|    50|    37|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    69|112155594                       |       -31781|      4147091|05/03/2014 15:33:44      |     0|     4|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305998|3305998                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305998  |     -1110993|     4|13/07/2012 07:18:07      |      3419907|      3327637|112155594                       |       -31781|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388965|      3419907|      3305998|    50|    38|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    70|112155594                       |       -31782|      4147091|05/03/2014 15:33:44      |     0|     0|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306008|3306008                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306008  |     -1110993|     4|13/07/2012 07:18:10      |      3419908|      3327638|112155594                       |       -31782|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388964|      3419908|      3306008|    50|    38|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    29|112155500                       |       -31781|      4147091|05/03/2014 15:33:55      |     0|     8|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305999|3305999                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305999  |     -1127715|     4|26/07/2012 06:34:21      |      3436754|      3265473|112155500                       |       -31781|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394621|      3436754|      3305999|    50|    38|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    30|112155500                       |       -31782|      4147091|05/03/2014 15:33:55      |     0|     0|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306009|3306009                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306009  |     -1127715|     4|26/07/2012 06:34:22      |      3436755|      3265474|112155500                       |       -31782|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394620|      3436755|      3306009|    50|    38|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    71|112155571                       |       -31781|      4147091|05/03/2014 15:33:44      |     0|     4|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305998|3305998                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305998  |     -1110993|     4|13/07/2012 07:18:07      |      3419911|      2894650|112155571                       |       -31781|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388961|      3419911|      3305998|    50|    39|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    72|112155571                       |       -31782|      4147091|05/03/2014 15:33:44      |     0|     0|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306008|3306008                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306008  |     -1110993|     4|13/07/2012 07:18:10      |      3419912|      2894651|112155571                       |       -31782|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388960|      3419912|      3306008|    50|    39|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    31|112155510                       |       -31781|      4147091|05/03/2014 15:33:55      |     0|     8|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305999|3305999                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305999  |     -1127715|     4|26/07/2012 06:34:21      |      3436758|      3349429|112155510                       |       -31781|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394937|      3436758|      3305999|    50|    39|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    32|112155510                       |       -31782|      4147091|05/03/2014 15:33:55      |     0|     0|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306009|3306009                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306009  |     -1127715|     4|26/07/2012 06:34:22      |      3436759|      3349430|112155510                       |       -31782|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394938|      3436759|      3306009|    50|    39|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    73|112155563                       |       -31781|      4147091|05/03/2014 15:33:44      |     0|     4|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305998|3305998                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305998  |     -1110993|     4|13/07/2012 07:18:07      |      3419915|      2920362|112155563                       |       -31781|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388957|      3419915|      3305998|    50|    40|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    74|112155563                       |       -31782|      4147091|05/03/2014 15:33:44      |     0|     0|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306008|3306008                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306008  |     -1110993|     4|13/07/2012 07:18:10      |      3419916|      2920363|112155563                       |       -31782|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388956|      3419916|      3306008|    50|    40|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    33|112155534                       |       -31781|      4147091|05/03/2014 15:33:55      |     0|     8|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305999|3305999                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305999  |     -1127715|     4|26/07/2012 06:34:21      |      3436762|      2901240|112155534                       |       -31781|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394933|      3436762|      3305999|    50|    40|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    34|112155534                       |       -31782|      4147091|05/03/2014 15:33:55      |     0|     0|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306009|3306009                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306009  |     -1127715|     4|26/07/2012 06:34:22      |      3436763|      2901241|112155534                       |       -31782|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394934|      3436763|      3306009|    50|    40|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    75|112155580                       |       -31781|      4147091|05/03/2014 15:33:44      |     0|     4|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305998|3305998                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305998  |     -1110993|     4|13/07/2012 07:18:07      |      3419919|      2925124|112155580                       |       -31781|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388953|      3419919|      3305998|    50|    41|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    76|112155580                       |       -31782|      4147091|05/03/2014 15:33:44      |     0|     0|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306008|3306008                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306008  |     -1110993|     4|13/07/2012 07:18:10      |      3419920|      2925125|112155580                       |       -31782|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388952|      3419920|      3306008|    50|    41|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    35|112155528                       |       -31781|      4147091|05/03/2014 15:33:55      |     0|     8|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305999|3305999                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305999  |     -1127715|     4|26/07/2012 06:34:21      |      3436766|      2920330|112155528                       |       -31781|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394929|      3436766|      3305999|    50|    41|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    36|112155528                       |       -31782|      4147091|05/03/2014 15:33:55      |     0|     0|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306009|3306009                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306009  |     -1127715|     4|26/07/2012 06:34:22      |      3436767|      2920331|112155528                       |       -31782|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394930|      3436767|      3306009|    50|    41|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640912|      4147095|     0|05/03/2014 15:34:00      |      -149662|      4147095|    23|112155829                       |       -31781|      4147091|05/03/2014 15:34:01      |     0|     9|      -149662|     -1640912|114                     |       -44561|     0|Example retrieval box 114       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306000|3306000                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3306000  |     -1127715|     4|26/07/2012 06:34:21      |      3448226|      2879907|112155829                       |       -31781|     0|     -1106234|09/07/2012 14:41:35      |     0|      3396998|      3448226|      3306000|    50|    41|09/07/2012 14:41:35      |                         |     1|     0|     -1106234|      -363636|     -1.000|
|      -363636|     1|     -1640912|      4147095|     0|05/03/2014 15:34:00      |      -149662|      4147095|    24|112155829                       |       -31782|      4147091|05/03/2014 15:34:01      |     0|     0|      -149662|     -1640912|114                     |       -44561|     0|Example retrieval box 114       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306010|3306010                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306010  |     -1127715|     4|26/07/2012 06:34:22      |      3448227|      2879908|112155829                       |       -31782|     0|     -1106234|09/07/2012 14:41:35      |     0|      3396999|      3448227|      3306010|    50|    41|09/07/2012 14:41:35      |                         |     1|     0|     -1106234|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    77|112155556                       |       -31781|      4147091|05/03/2014 15:33:44      |     0|     4|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305998|3305998                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305998  |     -1110993|     4|13/07/2012 07:18:07      |      3419923|      2870706|112155556                       |       -31781|     0|     -1100130|29/06/2012 14:57:54      |     0|      3388950|      3419923|      3305998|    50|    42|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    78|112155556                       |       -31782|      4147091|05/03/2014 15:33:44      |     0|     0|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306008|3306008                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306008  |     -1110993|     4|13/07/2012 07:18:10      |      3419924|      2870707|112155556                       |       -31782|     0|     -1100130|29/06/2012 14:57:54      |     0|      3390543|      3419924|      3306008|    50|    42|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    37|112155498                       |       -31781|      4147091|05/03/2014 15:33:55      |     0|     8|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305999|3305999                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305999  |     -1127715|     4|26/07/2012 06:34:21      |      3436770|      3309490|112155498                       |       -31781|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394925|      3436770|      3305999|    50|    42|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640911|      4147094|     0|05/03/2014 15:33:53      |      -149662|      4147094|    38|112155498                       |       -31782|      4147091|05/03/2014 15:33:55      |     0|     0|      -149662|     -1640911|113                     |       -44561|     0|Example retrieval box 113       |            0|     2|02/01/2014 13:59:07      |      -149662|      3306009|3306009                 |       -44470|     0|HPS2-THRIVE EDTA_2_nLT 3306009  |     -1127715|     4|26/07/2012 06:34:22      |      3436771|      3309491|112155498                       |       -31782|     0|     -1103583|05/07/2012 15:28:33      |     0|      3394926|      3436771|      3306009|    50|    42|05/07/2012 15:28:33      |                         |     1|     0|     -1103583|      -363636|     -1.000|
|      -363636|     1|     -1640909|      4147092|     0|05/03/2014 15:33:39      |      -149662|      4147092|    79|112155562                       |       -31781|      4147091|05/03/2014 15:33:44      |     0|     4|      -149662|     -1640909|111                     |       -44561|     0|Example retrieval box 111       |            0|     2|02/01/2014 13:59:07      |      -149662|      3305998|3305998                 |       -44471|     0|HPS2-THRIVE EDTA_1_nLT 3305998  |     -1110993|     4|13/07/2012 07:18:07      |      3419927|      2888450|112155562                       |       -31781|     0|     -1100130|29/06/2012 14:57:54      |     0|      3390540|      3419927|      3305998|    50|    43|29/06/2012 14:57:54      |                         |     1|     0|     -1100130|      -363636|     -1.000|
